, time , Madrid_wind_speed , Valencia_wind_deg , Bilbao_rain_1h , Valencia_wind_speed , Seville_humidity , Madrid_humidity , Bilbao_clouds_all , Bilbao_wind_speed , Seville_clouds_all , Bilbao_wind_deg , Barcelona_wind_speed , Barcelona_wind_deg , Madrid_clouds_all , Seville_wind_speed , Barcelona_rain_1h , Seville_pressure , Seville_rain_1h , Bilbao_snow_3h , Barcelona_pressure , Seville_rain_3h , Madrid_rain_1h , Barcelona_rain_3h , Valencia_snow_3h , Madrid_weather_id , Barcelona_weather_id , Bilbao_pressure , Seville_weather_id , Valencia_pressure , Seville_temp_max , Madrid_pressure , Valencia_temp_max , Valencia_temp , Bilbao_weather_id , Seville_temp , Valencia_humidity , Valencia_temp_min , Barcelona_temp_max , Madrid_temp_max , Barcelona_temp , Bilbao_temp_min , Bilbao_temp , Barcelona_temp_min , Bilbao_temp_max , Seville_temp_min , Madrid_temp , Madrid_temp_min , load_shortfall_3h 
 4 061.00 , 42 513.25 , 1.00 , level_8 , -   , 2.67 , 60.33 , 67.00 , 33.33 , 1.00 , -   , -   , 3.33 , 296.67 , -   , 2.33 , -   , sp8 , -   , -   , 1 020.67 , -   , -   , -   , -   , 800.00 , 801.00 , 1 025.00 , 800.00 ,, 301.48 , 1 023.33 , 289.15 , 286.48 , 801.67 , 292.51 , 67.00 , 283.34 , 286.74 , 283.68 , 284.16 , 276.15 , 281.35 , 278.52 , 285.19 , 287.48 , 281.25 , 279.82 , 5 481.00 
 4 062.00 , 42 513.38 , 2.00 , level_7 , 0.10 , 2.33 , 43.00 , 68.00 , 51.67 , 0.67 , -   , -   , 5.00 , 343.33 , -   , 2.33 , -   , sp16 , -   , -   , 1 021.67 , -   , -   , -   , -   , 800.00 , 801.00 , 1 026.00 , 800.00 ,, 307.15 , 1 024.00 , 291.33 , 290.46 , 701.33 , 297.28 , 54.00 , 289.45 , 294.63 , 287.95 , 289.26 , 282.82 , 286.57 , 283.52 , 289.26 , 290.82 , 284.60 , 282.97 , 9 293.00 
 4 063.00 , 42 513.50 , 1.33 , level_3 , -   , 3.67 , 28.67 , 44.00 , 40.00 , 2.00 , -   , 203.33 , 4.33 , 250.00 , -   , 1.00 , -   , sp16 , -   , -   , 1 022.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 025.67 , 800.00 ,, 308.15 , 1 023.67 , 296.30 , 294.68 , 802.00 , 301.89 , 48.00 , 293.08 , 294.82 , 293.68 , 292.29 , 286.48 , 290.19 , 289.08 , 293.15 , 297.82 , 290.10 , 288.52 , 8 704.33 
 4 064.00 , 42 513.63 , 1.00 , level_5 , -   , 6.33 , 26.67 , 32.67 , 33.33 , 1.00 , -   , 223.33 , 8.00 , 206.67 , -   , 1.67 , -   , sp13 , -   , -   , 1 020.33 , -   , -   , -   , -   , 800.00 , 801.00 , 1 024.00 , 800.00 , 1 021.33 , 306.82 , 1 022.00 , 299.45 , 295.74 , 801.67 , 304.01 , 45.00 , 293.22 , 297.04 , 294.02 , 294.26 , 289.71 , 292.46 , 291.93 , 295.74 , 301.82 , 292.90 , 292.17 , 8 348.67 
 4 065.00 , 42 513.75 , 2.00 , level_4 , -   , 4.33 , 31.33 , 29.00 , 26.67 , 4.00 , -   , 63.33 , 8.33 , 220.00 , -   , 3.67 , -   , sp10 , -   , -   , 1 019.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 022.33 , 800.00 , 1 019.67 , 303.82 , 1 019.33 , 296.86 , 294.24 , 801.33 , 303.36 , 37.33 , 292.12 , 295.74 , 295.15 , 293.00 , 289.00 , 290.71 , 289.63 , 291.67 , 302.15 , 294.62 , 293.97 , 9 606.67 
 4 066.00 , 42 513.88 , 1.33 , level_2 , -   , 2.67 , 47.33 , 30.00 , -   , 2.00 , -   , 113.33 , 4.67 , 220.00 , -   , 2.67 , -   , sp10 , -   , -   , 1 019.33 , -   , -   , -   , -   , 800.00 , 801.00 , 1 021.00 , 800.00 , 1 020.00 , 302.48 , 1 018.33 , 291.82 , 289.56 , 800.00 , 300.10 , 60.00 , 288.15 , 292.15 , 293.82 , 288.57 , 285.15 , 286.80 , 284.82 , 288.30 , 298.15 , 292.56 , 291.04 , 9 938.67 
 4 067.00 , 42 514.00 , 1.00 , level_1 , -   , 1.00 , 62.67 , 54.33 , -   , 1.00 , -   , 34.67 , 1.00 , 180.00 , -   , 2.00 , -   , sp10 , -   , -   , 1 020.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 020.67 , 800.00 , 1 020.00 , 300.82 , 1 018.33 , 291.15 , 288.11 , 800.00 , 296.15 , 64.67 , 285.93 , 289.26 , 290.22 , 286.27 , 280.82 , 284.24 , 281.48 , 287.04 , 293.15 , 289.29 , 288.71 , 11 100.00 
 4 068.00 , 42 514.13 , 1.00 , level_10 , -   , 1.67 , 75.33 , 69.67 , -   , 0.67 , -   , 104.67 , 2.00 , 326.67 , -   , 1.00 , -   , sp7 , -   , -   , 1 019.33 , -   , -   , -   , -   , 800.00 , 801.00 , 1 017.67 , 800.00 , 1 018.33 , 298.82 , 1 016.33 , 289.82 , 286.74 , 800.00 , 293.61 , 63.00 , 284.08 , 288.71 , 287.65 , 285.36 , 280.15 , 283.37 , 281.48 , 286.48 , 290.15 , 286.00 , 284.82 , 8 574.00 
 4 069.00 , 42 514.25 , 0.67 , level_5 , -   , 0.67 , 75.33 , 77.67 , 20.00 , 1.67 , -   , 86.67 , 2.33 , 330.00 , -   , 0.67 , -   , sp6 , -   , -   , 1 018.33 , -   , -   , -   , -   , 800.00 , 801.00 , 1 014.33 , 800.00 , 1 017.00 , 301.48 , 1 015.00 , 288.45 , 285.92 , 801.00 , 293.75 , 68.33 , 283.70 , 288.89 , 286.62 , 285.60 , 279.82 , 283.75 , 281.85 , 287.04 , 288.82 , 284.53 , 283.34 , 6 071.00 
 4 070.00 , 42 514.38 , 0.67 , level_4 , -   , 1.00 , 68.00 , 65.00 , 20.00 , 3.33 , -   , 126.67 , 2.00 , 296.67 , -   , 2.33 , -   , sp6 , -   , -   , 1 017.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 012.67 , 800.00 , 1 016.67 , 309.15 , 1 014.33 , 292.33 , 291.85 , 801.00 , 298.32 , 56.67 , 290.92 , 292.78 , 297.28 , 290.15 , 284.82 , 288.69 , 287.41 , 291.86 , 291.15 , 289.44 , 286.12 , 8 989.00 
 4 071.00 , 42 514.50 , 2.67 , level_2 , 0.10 , 3.00 , 53.00 , 44.67 , 33.33 , 3.00 , 13.33 , 150.00 , 3.00 , 183.33 , -   , 4.00 , -   , sp6 , -   , -   , 1 016.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 010.67 , 800.67 , 1 014.67 , 310.82 , 1 013.33 , 298.15 , 295.96 , 701.00 , 301.85 , 53.67 , 294.08 , 295.19 , 298.62 , 292.70 , 288.82 , 292.91 , 290.89 , 296.07 , 296.15 , 294.53 , 292.67 , 8 541.33 
 4 072.00 , 42 514.63 , 4.67 , level_5 , -   , 4.33 , 45.33 , 30.33 , 59.67 , 2.33 , 13.33 , 193.67 , 4.67 , 203.33 , 13.33 , 5.00 , -   , sp4 , -   , -   , 1 014.00 , -   , -   , -   , -   , 800.67 , 801.00 , 1 007.67 , 800.67 , 1 012.00 , 310.15 , 1 011.33 , 300.48 , 297.93 , 802.67 , 303.79 , 53.00 , 295.74 , 297.78 , 298.72 , 294.51 , 294.47 , 296.82 , 291.70 , 299.73 , 299.15 , 297.81 , 297.24 , 8 069.67 
 4 073.00 , 42 514.75 , 5.67 , level_4 , 1.00 , 4.33 , 49.00 , 35.67 , 75.00 , 3.00 , -   , 176.67 , 5.00 , 223.33 , 20.00 , 6.00 , -   , sp3 , -   , -   , 1 011.67 , -   , -   , -   , -   , 801.00 , 801.00 , 1 005.67 , 800.00 , 1 010.33 , 306.48 , 1 010.00 , 296.53 , 295.37 , 702.67 , 301.62 , 62.67 , 294.01 , 296.67 , 298.48 , 293.32 , 292.24 , 296.04 , 289.82 , 299.21 , 297.48 , 297.63 , 296.55 , 6 351.67 
 4 074.00 , 42 514.88 , 3.67 , level_2 , 1.40 , 2.67 , 73.00 , 48.00 , 75.00 , 2.00 , 6.67 , 170.00 , 4.00 , 226.67 , 6.67 , 5.67 , -   , sp3 , -   , -   , 1 011.33 , -   , -   , -   , -   , 800.33 , 801.00 , 1 008.33 , 800.33 , 1 012.00 , 305.48 , 1 010.00 , 291.95 , 291.00 , 501.00 , 298.60 , 75.67 , 290.35 , 294.82 , 294.48 , 290.38 , 288.52 , 290.59 , 286.67 , 293.33 , 293.82 , 293.85 , 292.88 , 6 382.67 
 4 075.00 , 42 515.00 , 3.33 , level_2 , 0.10 , 1.33 , 82.33 , 58.00 , 48.00 , 1.00 , 56.67 , 293.00 , 1.33 , 245.00 , -   , 5.33 , -   , sp4 , -   , -   , 1 012.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 009.67 , 802.33 , 1 011.33 , 302.82 , 1 011.00 , 292.15 , 289.32 , 701.33 , 295.82 , 77.00 , 287.59 , 292.96 , 292.15 , 288.86 , 287.10 , 288.30 , 283.71 , 289.73 , 291.48 , 290.59 , 289.52 , 9 801.67 
 4 076.00 , 42 515.13 , 2.00 , level_4 , 0.10 , 0.67 , 86.00 , 67.00 , 33.33 , 1.00 , 75.00 , 161.67 , 1.00 , 295.00 , 26.67 , 4.67 , -   , sp4 , -   , -   , 1 011.67 , -   , -   , -   , -   , 801.33 , 801.00 , 1 009.33 , 803.00 , 1 010.33 , 301.48 , 1 010.00 , 290.04 , 287.71 , 701.00 , 296.21 , 83.67 , 285.74 , 290.00 , 290.15 , 287.49 , 285.15 , 287.06 , 282.78 , 288.89 , 290.82 , 288.45 , 286.67 , 8 929.33 
 4 077.00 , 42 515.25 , 2.00 , level_6 , -   , 1.67 , 82.00 , 72.00 , 17.33 , 0.67 , 13.33 , 36.67 , 0.67 , 220.00 , 40.00 , 2.00 , -   , sp4 , -   , -   , 1 011.00 , -   , -   , -   , -   , 802.00 , 801.00 , 1 009.00 , 800.67 , 1 010.00 , 304.15 , 1 011.00 , 289.78 , 287.47 , 801.00 , 294.27 , 87.00 , 285.19 , 291.12 , 289.48 , 287.92 , 284.82 , 286.77 , 284.08 , 289.08 , 288.15 , 288.36 , 287.78 , 7 584.00 
 4 078.00 , 42 515.38 , 3.33 , level_6 , -   , 1.00 , 77.33 , 75.33 , 13.33 , 0.67 , -   , 40.00 , 1.00 , 263.33 , 40.00 , 0.67 , -   , sp6 , -   , -   , 1 012.00 , -   , -   , -   , -   , 802.00 , 801.00 , 1 009.67 , 800.00 , 1 011.00 , 309.82 , 1 012.33 , 295.68 , 293.99 , 800.67 , 297.17 , 64.33 , 292.48 , 299.82 , 292.62 , 293.39 , 287.82 , 290.53 , 288.15 , 293.89 , 289.82 , 289.62 , 288.34 , 10 787.33 
 4 079.00 , 42 515.50 , 4.67 , level_2 , -   , 3.67 , 46.33 , 51.67 , 20.00 , 1.67 , 13.33 , 220.00 , 3.67 , 143.33 , 63.33 , 1.67 , -   , sp5 , -   , -   , 1 012.00 , -   , -   , -   , -   , 802.67 , 801.00 , 1 010.00 , 800.67 , 1 011.00 , 309.15 , 1 013.00 , 299.71 , 297.37 , 801.00 , 299.76 , 59.00 , 294.62 , 298.52 , 295.28 , 295.22 , 292.22 , 295.64 , 292.59 , 299.82 , 294.15 , 292.18 , 290.63 , 11 282.00 
 4 080.00 , 42 515.63 , 4.33 , level_5 , -   , 4.67 , 31.67 , 43.33 , 40.00 , 3.33 , -   , 180.00 , 3.00 , 183.33 , 63.33 , 2.33 , -   , sp3 , -   , -   , 1 012.00 , -   , -   , -   , -   , 802.67 , 801.00 , 1 011.00 , 800.00 , 1 010.33 , 306.15 , 1 013.00 , 299.88 , 298.35 , 802.00 , 300.61 , 56.33 , 296.81 , 297.78 , 295.48 , 295.16 , 293.07 , 295.70 , 292.96 , 299.37 , 297.15 , 293.62 , 292.78 , 11 727.00 
 4 081.00 , 42 515.75 , 3.00 , level_3 , -   , 4.33 , 35.33 , 41.67 , 40.00 , 3.67 , -   , 328.33 , 3.67 , 200.00 , 20.00 , 3.33 , -   , sp2 , -   , -   , 1 011.00 , -   , -   , -   , -   , 801.00 , 801.00 , 1 011.67 , 800.00 , 1 010.00 , 304.48 , 1 012.33 , 299.41 , 297.39 , 802.00 , 300.91 , 64.00 , 295.01 , 296.85 , 293.72 , 294.38 , 291.29 , 293.22 , 291.85 , 294.14 , 298.15 , 293.33 , 292.98 , 11 482.00 
 4 082.00 , 42 515.88 , 1.67 , level_3 , -   , 1.67 , 56.00 , 47.33 , 51.67 , 2.00 , -   , 213.33 , 1.67 , 90.00 , -   , 5.33 , -   , sp2 , -   , -   , 1 012.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 013.00 , 800.00 , 1 012.67 , 303.15 , 1 012.00 , 293.15 , 292.19 , 802.33 , 297.59 , 80.67 , 291.38 , 294.08 , 291.82 , 292.03 , 288.37 , 289.89 , 289.63 , 290.97 , 294.15 , 291.21 , 290.55 , 11 050.67 
 4 083.00 , 42 516.00 , 2.00 , level_2 , -   , 1.00 , 70.67 , 60.33 , 57.33 , 0.67 , -   , -   , 4.00 , 63.33 , -   , 3.33 , -   , sp4 , -   , -   , 1 013.00 , -   , -   , -   , -   , 800.00 , 802.00 , 1 013.00 , 800.00 , 1 012.00 , 302.15 , 1 013.00 , 291.30 , 289.61 , 802.67 , 294.49 , 87.67 , 288.45 , 292.04 , 289.55 , 290.16 , 286.53 , 287.75 , 287.22 , 288.57 , 289.82 , 288.82 , 288.34 , 12 372.33 
 4 084.00 , 42 516.13 , 1.67 , level_1 , -   , 1.00 , 89.00 , 76.00 , 38.33 , 0.33 , 13.33 , 213.33 , 4.00 , 56.67 , -   , 3.00 , -   , sp4 , -   , -   , 1 013.00 , -   , -   , -   , -   , 800.00 , 803.00 , 1 012.33 , 800.67 , 1 012.00 , 302.15 , 1 012.00 , 291.82 , 289.36 , 801.67 , 294.20 , 89.67 , 286.85 , 290.93 , 288.35 , 288.85 , 285.15 , 286.69 , 284.82 , 288.15 , 288.15 , 286.88 , 285.93 , 10 182.67 
 4 085.00 , 42 516.25 , 0.67 , level_2 , -   , 2.00 , 91.00 , 78.00 , 40.00 , 1.00 , 13.33 , 143.33 , 2.00 , 66.67 , -   , 1.33 , -   , sp3 , -   , -   , 1 012.33 , -   , -   , -   , -   , 800.00 , 801.00 , 1 012.00 , 800.67 , 1 011.67 , 304.15 , 1 011.00 , 292.15 , 289.44 , 802.00 , 293.73 , 84.00 , 286.67 , 290.93 , 288.05 , 288.85 , 284.15 , 286.65 , 285.19 , 288.34 , 287.48 , 286.19 , 285.19 , 9 710.33 
 4 086.00 , 42 516.38 , 0.67 , level_2 , -   , 2.00 , 80.33 , 66.00 , 51.67 , -   , 20.00 , 75.33 , 4.67 , 63.33 , -   , 1.00 , -   , sp4 , -   , -   , 1 012.67 , -   , -   , -   , -   , 800.00 , 801.00 , 1 012.00 , 801.00 , 1 013.00 , 306.48 , 1 012.00 , 293.89 , 292.44 , 802.33 , 295.76 , 75.67 , 291.35 , 296.30 , 293.88 , 292.58 , 286.82 , 290.34 , 289.82 , 292.60 , 289.15 , 289.21 , 286.86 , 11 002.00 
 4 087.00 , 42 516.50 , 1.33 , level_3 , -   , 3.00 , 54.67 , 46.33 , 20.00 , 1.33 , 33.33 , 151.00 , 7.00 , 83.33 , -   , 2.00 , -   , sp5 , -   , -   , 1 013.33 , -   , -   , -   , -   , 800.00 , 800.67 , 1 011.00 , 801.67 , 1 012.33 , 306.82 , 1 012.00 , 298.89 , 296.94 , 801.00 , 299.14 , 65.33 , 294.88 , 297.59 , 298.48 , 294.62 , 291.30 , 295.05 , 292.22 , 300.56 , 294.15 , 294.09 , 292.41 , 11 306.33 
 4 088.00 , 42 516.63 , 2.33 , level_3 , 0.10 , 4.00 , 34.00 , 38.33 , 39.33 , 3.67 , 6.67 , 250.00 , 7.00 , 70.00 , 13.33 , 3.33 , -   , sp4 , -   , -   , 1 012.67 , -   , -   , -   , -   , 800.67 , 800.00 , 1 011.67 , 800.33 , 1 011.33 , 305.48 , 1 012.00 , 301.57 , 298.98 , 701.00 , 300.73 , 60.00 , 296.46 , 298.89 , 297.38 , 296.00 , 293.18 , 295.09 , 292.78 , 297.99 , 297.82 , 295.51 , 294.45 , 10 180.67 
 4 089.00 , 42 516.75 , 3.67 , level_4 , -   , 4.00 , 33.33 , 32.67 , 23.33 , 3.00 , -   , 310.00 , 5.67 , 73.33 , -   , 3.67 , -   , sp4 , -   , -   , 1 012.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 012.00 , 800.00 , 1 011.00 , 303.48 , 1 011.33 , 298.20 , 296.10 , 801.33 , 300.23 , 66.00 , 293.90 , 297.59 , 297.62 , 294.30 , 292.05 , 292.89 , 291.30 , 293.72 , 298.15 , 296.77 , 295.97 , 10 214.33 
 4 090.00 , 42 516.88 , 2.67 , level_2 , -   , 1.67 , 45.00 , 38.00 , 26.67 , 1.00 , -   , 359.33 , 4.67 , 63.33 , 13.33 , 4.00 , -   , sp4 , -   , -   , 1 012.33 , -   , -   , -   , -   , 800.67 , 801.00 , 1 013.33 , 800.00 , 1 012.00 , 301.48 , 1 011.67 , 293.34 , 291.85 , 801.33 , 296.94 , 77.00 , 290.88 , 292.59 , 295.82 , 290.82 , 287.82 , 289.44 , 288.15 , 290.82 , 294.15 , 294.82 , 293.32 , 11 090.33 
 4 091.00 , 42 517.00 , 2.33 , level_1 , 0.10 , 0.33 , 66.00 , 56.00 , 67.67 , -   , -   , 67.33 , 3.00 , 53.33 , -   , 1.33 , -   , sp6 , -   , -   , 1 013.00 , -   , -   , -   , -   , 800.00 , 802.00 , 1 013.67 , 800.00 , 1 012.67 , 300.48 , 1 013.00 , 291.31 , 289.69 , 702.00 , 293.66 , 82.33 , 288.95 , 291.11 , 291.78 , 289.32 , 287.23 , 287.93 , 285.74 , 288.89 , 288.82 , 288.84 , 286.86 , 11 807.33 
 4 092.00 , 42 517.13 , 0.67 , level_1 , -   , 0.67 , 77.67 , 76.00 , 56.67 , 0.67 , -   , 140.00 , 1.67 , 233.33 , -   , 2.33 , -   , sp3 , -   , -   , 1 012.67 , -   , -   , -   , -   , 800.00 , 801.00 , 1 014.00 , 800.00 , 1 013.00 , 297.15 , 1 013.00 , 292.15 , 288.87 , 802.33 , 291.36 , 82.00 , 287.04 , 290.19 , 288.52 , 287.87 , 285.15 , 287.00 , 285.00 , 288.15 , 287.48 , 285.64 , 283.89 , 10 294.67 
 4 093.00 , 42 517.25 , 1.00 , level_3 , -   , 1.00 , 89.00 , 83.00 , 80.00 , 1.00 , -   , 40.00 , 2.00 , 320.00 , -   , 0.33 , 0.30 , sp7 , -   , -   , 1 013.00 , -   , -   , -   , -   , 800.00 , 701.00 , 1 013.00 , 800.00 , 1 013.00 , 299.82 , 1 013.67 , 292.15 , 289.18 , 803.33 , 292.11 , 82.00 , 286.48 , 290.74 , 288.32 , 288.60 , 283.82 , 287.02 , 285.93 , 288.34 , 287.48 , 284.40 , 282.78 , 9 848.33 
 4 094.00 , 42 517.38 , 0.67 , level_1 , -   , -   , 74.67 , 67.33 , 90.00 , 0.67 , -   , -   , 1.67 , 250.00 , -   , 0.67 , 0.60 , sp10 , -   , -   , 1 014.33 , -   , -   , -   , -   , 800.00 , 600.67 , 1 014.00 , 800.00 , 1 014.00 , 306.48 , 1 015.00 , 296.30 , 294.57 , 804.00 , 296.22 , 71.00 , 292.42 , 297.22 , 301.35 , 292.92 , 287.15 , 290.19 , 289.63 , 292.22 , 289.82 , 291.09 , 287.04 , 11 758.33 
 4 095.00 , 42 517.50 , 3.33 , level_2 , -   , 2.67 , 39.67 , 44.33 , 13.33 , 1.67 , 13.33 , 73.33 , 2.67 , 143.33 , 33.33 , 1.67 , -   , sp10 , -   , -   , 1 014.00 , -   , -   , -   , -   , 801.67 , 800.00 , 1 012.67 , 800.67 , 1 014.00 , 307.48 , 1 015.00 , 300.93 , 298.45 , 800.67 , 300.29 , 61.33 , 294.68 , 300.00 , 298.38 , 296.47 , 292.11 , 296.07 , 292.63 , 302.22 , 295.82 , 295.27 , 293.52 , 11 642.67 
 4 096.00 , 42 517.63 , 4.33 , level_4 , 0.10 , 4.67 , 35.00 , 34.33 , 28.67 , 3.33 , -   , 250.67 , 4.00 , 176.67 , 33.33 , 4.00 , -   , sp10 , -   , -   , 1 014.00 , -   , -   , -   , -   , 801.67 , 800.67 , 1 011.00 , 800.00 , 1 013.67 , 306.48 , 1 014.67 , 303.89 , 298.70 , 701.00 , 301.45 , 64.00 , 293.78 , 300.19 , 297.52 , 295.88 , 294.63 , 297.67 , 292.78 , 301.11 , 298.15 , 297.43 , 297.28 , 9 905.00 
 4 097.00 , 42 517.75 , 5.33 , level_3 , -   , 3.33 , 36.67 , 31.00 , 30.00 , 5.33 , -   , 300.00 , 3.33 , 206.67 , 20.00 , 5.00 , -   , sp8 , -   , -   , 1 013.33 , -   , -   , -   , -   , 801.00 , 800.67 , 1 012.00 , 800.00 , 1 013.00 , 303.48 , 1 014.00 , 301.59 , 297.83 , 801.67 , 300.38 , 67.33 , 294.57 , 299.63 , 298.82 , 295.48 , 293.17 , 295.69 , 292.04 , 297.80 , 297.82 , 297.99 , 296.38 , 9 039.67 
 4 098.00 , 42 517.88 , 5.33 , level_2 , 1.10 , 1.33 , 54.00 , 40.00 , 63.33 , 3.00 , 6.67 , 303.33 , 4.67 , 223.33 , -   , 4.33 , 0.30 , sp10 , -   , -   , 1 013.33 , -   , -   , -   , -   , 800.00 , 700.67 , 1 013.67 , 800.33 , 1 013.33 , 302.48 , 1 015.00 , 295.56 , 293.56 , 601.67 , 297.67 , 74.33 , 291.28 , 296.48 , 295.15 , 292.08 , 289.45 , 291.52 , 287.96 , 293.33 , 294.48 , 294.11 , 292.12 , 9 495.00 
 4 099.00 , 42 518.00 , 2.00 , level_9 , 1.00 , 0.67 , 75.67 , 46.00 , 29.00 , 0.67 , -   , 68.33 , 4.00 , 243.33 , -   , 3.00 , -   , sp12 , -   , -   , 1 013.33 , -   , -   , -   , -   , 800.00 , 801.00 , 1 015.00 , 800.00 , 1 016.33 , 300.15 , 1 016.00 , 290.79 , 290.36 , 701.33 , 293.96 , 87.00 , 290.24 , 296.30 , 291.15 , 290.62 , 288.23 , 289.70 , 286.11 , 290.64 , 289.48 , 288.95 , 287.60 , 10 204.33 
 4 100.00 , 42 518.13 , 1.00 , level_6 , -   , 0.67 , 89.33 , 68.00 , 26.67 , 1.00 , 13.33 , 3.33 , 1.67 , 242.67 , 20.00 , 0.67 , -   , sp12 , -   , -   , 1 013.00 , -   , -   , -   , -   , 801.00 , 800.67 , 1 014.67 , 800.67 , 1 014.00 , 298.82 , 1 015.67 , 291.31 , 289.25 , 801.33 , 292.32 , 84.33 , 287.78 , 295.74 , 288.48 , 289.81 , 286.15 , 288.52 , 287.04 , 289.82 , 287.82 , 285.57 , 283.71 , 8 092.67 
 4 101.00 , 42 518.25 , 1.33 , level_6 , -   , 1.00 , 91.00 , 79.33 , 73.33 , 1.00 , 33.33 , 103.67 , 2.00 , 263.33 , 40.00 , 1.67 , -   , sp12 , -   , -   , 1 013.00 , -   , -   , -   , -   , 802.00 , 802.33 , 1 013.33 , 801.67 , 1 012.33 , 301.15 , 1 015.00 , 293.10 , 289.61 , 602.00 , 292.90 , 88.00 , 286.30 , 295.37 , 288.82 , 290.01 , 286.82 , 288.65 , 286.85 , 290.30 , 287.82 , 284.66 , 282.97 , 7 723.67 
 4 102.00 , 42 518.38 , 2.33 , level_3 , -   , 2.00 , 80.67 , 60.67 , 51.67 , 1.33 , 33.33 , 70.00 , 1.00 , 116.67 , 26.67 , 2.00 , -   , sp12 , -   , -   , 1 013.33 , -   , -   , -   , -   , 801.33 , 803.33 , 1 011.67 , 801.67 , 1 013.00 , 308.48 , 1 015.00 , 297.42 , 295.70 , 802.33 , 297.38 , 55.67 , 294.48 , 295.00 , 298.82 , 291.26 , 289.48 , 292.13 , 288.89 , 294.26 , 290.48 , 290.30 , 286.49 , 7 952.33 
 4 103.00 , 42 518.50 , 5.33 , level_8 , -   , 5.00 , 80.67 , 44.00 , 40.00 , 2.00 , 51.67 , 150.00 , 2.00 , 206.67 , 40.00 , 5.33 , -   , sp13 , 0.30 , -   , 1 012.67 , -   , -   , -   , -   , 802.00 , 803.33 , 1 010.67 , 708.67 , 1 011.67 , 311.15 , 1 014.67 , 302.93 , 299.89 , 802.00 , 302.19 , 25.00 , 297.16 , 297.97 , 296.02 , 294.84 , 291.78 , 295.39 , 292.08 , 298.67 , 291.48 , 293.78 , 292.60 , 8 505.67 
 4 104.00 , 42 518.63 , 8.00 , level_6 , 0.30 , 6.33 , 68.33 , 78.67 , 57.33 , 4.33 , 38.33 , 270.00 , 3.67 , 130.00 , 63.33 , 6.00 , -   , sp13 , 0.40 , -   , 1 011.67 , -   , 0.90 , -   , -   , 417.67 , 801.33 , 1 009.00 , 607.33 , 1 009.33 , 309.48 , 1 015.33 , 305.19 , 301.32 , 657.00 , 299.19 , 18.67 , 298.32 , 298.33 , 290.65 , 295.19 , 290.92 , 294.12 , 292.78 , 296.70 , 292.15 , 288.87 , 287.37 , 5 951.33 
 4 105.00 , 42 518.75 , 5.33 , level_6 , 0.10 , 6.33 , 49.33 , 66.33 , 77.33 , 3.33 , 20.00 , 320.00 , 1.00 , 146.67 , 40.00 , 8.67 , -   , sp13 , -   , -   , 1 010.00 , -   , -   , -   , -   , 802.00 , 802.33 , 1 011.67 , 801.00 , 1 009.00 , 304.82 , 1 014.67 , 300.71 , 297.45 , 702.00 , 298.70 , 21.33 , 294.82 , 297.22 , 291.45 , 294.66 , 289.07 , 291.35 , 292.04 , 292.74 , 295.15 , 288.97 , 287.78 , 1 094.67 
 4 106.00 , 42 518.88 , 4.67 , level_9 , -   , 8.67 , 62.33 , 72.33 , 85.00 , 2.33 , -   , 333.33 , 3.33 , 190.00 , 45.00 , 5.67 , 1.00 , sp14 , -   , -   , 1 009.67 , -   , 0.10 , -   , -   , 456.17 , 651.00 , 1 012.33 , 800.00 , 1 012.00 , 303.82 , 1 016.00 , 296.58 , 292.53 , 803.67 , 296.66 , 33.67 , 288.15 , 294.08 , 288.15 , 292.22 , 287.15 , 289.53 , 289.26 , 290.85 , 292.48 , 287.23 , 286.37 , 1 610.33 
 4 107.00 , 42 519.00 , 4.00 , level_9 , 0.10 , 4.67 , 80.33 , 78.00 , 34.00 , 1.33 , -   , 254.67 , 3.33 , 277.33 , 20.00 , 4.00 , 0.30 , sp16 , -   , -   , 1 010.33 , -   , -   , -   , -   , 801.00 , 513.33 , 1 013.67 , 800.00 , 1 013.33 , 301.15 , 1 017.00 , 293.12 , 290.86 , 701.00 , 293.91 , 44.00 , 288.16 , 291.78 , 286.82 , 290.18 , 285.62 , 287.47 , 286.67 , 288.62 , 289.48 , 285.60 , 284.82 , 2 999.67 
 4 108.00 , 42 519.13 , 4.33 , level_9 , 0.10 , 7.00 , 80.33 , 85.33 , 40.00 , 2.33 , 6.67 , 223.33 , 3.00 , 152.33 , 20.00 , 2.67 , 0.10 , sp17 , -   , -   , 1 009.33 , -   , -   , -   , -   , 801.00 , 700.67 , 1 014.00 , 800.33 , 1 014.00 , 299.82 , 1 016.67 , 292.48 , 289.06 , 701.33 , 293.21 , 51.00 , 285.56 , 294.45 , 285.48 , 290.52 , 284.82 , 287.03 , 287.04 , 288.71 , 288.48 , 284.90 , 284.36 ,-1 675.67 
